age,taille,poids,sport_licence,niveau_etude,region,smoker,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret,loyer_mensuel_missing,score_credit_missing,historique_credits_missing
55,152.7,83.0,oui,3,Hauts-de-France,oui,1182,divorcé,0.0,0.15,574.7797217537943,5306.473283539622,500.0,1,1,0
66,162.1,49.4,non,3,Bretagne,oui,3357,célibataire,4.0,0.01,574.7797217537943,934.6,500.0,0,1,0
47,169.9,87.7,non,4,Île-de-France,oui,1628,veuf,0.0,0.7,637.0,10000.0,27274.48408688176,0,0,0
25,167.9,63.7,non,3,Auvergne-Rhône-Alpes,non,3153,divorcé,2.5068201193520885,0.02,574.7797217537943,5306.473283539622,17874.235500223538,1,1,1
62,168.1,90.1,oui,2,Provence-Alpes-Côte d’Azur,non,500,veuf,4.0,0.2,835.0,5306.473283539622,500.0,1,0,0
41,163.7,62.1,non,1,Normandie,non,860,veuf,3.0,0.24,445.0,10000.0,10000.399217941696,0,0,0
18,169.3,84.6,non,4,Occitanie,oui,2325,marié,3.0,0.54,426.0,5306.473283539622,6660.14056018698,1,0,0
61,181.0,91.6,oui,0,Île-de-France,non,1177,veuf,0.0,0.13,574.7797217537943,5306.473283539622,500.0,1,1,0
19,188.2,98.6,oui,4,Auvergne-Rhône-Alpes,oui,3333,veuf,2.5068201193520885,0.55,818.0,10000.0,500.0,0,0,1
38,180.6,70.8,non,2,Corse,oui,2013,célibataire,2.5068201193520885,0.38,766.0,5000.0,500.0,0,0,1
73,154.0,73.6,oui,2,Hauts-de-France,non,1008,veuf,2.5068201193520885,0.43,785.0,5000.0,8690.736090286338,0,0,1
70,176.7,50.3,oui,3,Île-de-France,non,2589,marié,3.0,0.84,574.7797217537943,5306.473283539622,37861.40470803715,1,1,0
44,157.1,82.8,non,3,Auvergne-Rhône-Alpes,oui,3327,veuf,2.5068201193520885,0.56,706.0,5306.473283539622,18104.3166305608,1,0,1
52,163.4,49.1,non,4,Normandie,oui,2265,célibataire,2.5068201193520885,0.79,574.7797217537943,5000.0,3657.401228111487,0,1,1
72,178.5,52.1,oui,1,Île-de-France,oui,1304,veuf,2.0,0.54,574.7797217537943,5306.473283539622,500.0,1,1,0
67,169.0,77.5,non,0,Normandie,non,5373,veuf,2.5068201193520885,0.57,600.0,5000.0,22686.38796973951,0,0,1
32,155.3,53.2,oui,3,Hauts-de-France,non,3994,veuf,4.0,0.41,843.0,10000.0,30128.401664507117,0,0,0
47,170.2,71.4,non,3,Occitanie,non,500,veuf,4.0,0.77,361.0,362.54,11148.977351931548,0,0,0
67,177.6,96.4,non,4,Île-de-France,oui,1889,célibataire,2.5068201193520885,0.25,686.0,5306.473283539622,13779.780630074538,1,0,1
19,170.6,59.3,oui,1,Occitanie,non,3257,veuf,3.0,0.97,471.0,10000.0,500.0,0,0,0
18,175.8,50.0,oui,1,Corse,oui,2684,célibataire,2.5068201193520885,0.02,574.7797217537943,10000.0,894.7211645358885,0,1,1
46,175.3,97.6,oui,3,Île-de-France,oui,2238,veuf,2.5068201193520885,1.0,574.7797217537943,5306.473283539622,500.0,1,1,1
42,172.7,49.3,oui,1,Hauts-de-France,oui,859,marié,0.0,0.88,574.7797217537943,5000.0,500.0,0,1,0
23,180.8,62.6,non,1,Île-de-France,non,2345,veuf,2.5068201193520885,0.46,574.7797217537943,1287.22,500.0,0,1,1
37,167.9,50.9,non,0,Hauts-de-France,oui,4248,divorcé,3.0,0.05,393.0,5306.473283539622,500.0,1,0,0
24,173.9,69.0,non,2,Provence-Alpes-Côte d’Azur,non,1816,divorcé,2.0,0.39,574.7797217537943,10000.0,18275.316589626796,0,1,0
20,158.8,75.2,non,4,Normandie,oui,5219,marié,0.0,0.3,822.0,470.14,11841.751560671491,0,0,0
26,169.7,59.1,oui,2,Corse,non,2438,veuf,2.5068201193520885,0.92,826.0,534.54,500.0,0,0,1
72,171.5,74.2,oui,0,Hauts-de-France,non,2713,célibataire,2.5068201193520885,0.29,574.7797217537943,5306.473283539622,500.0,1,1,1
52,185.2,96.3,non,3,Normandie,oui,2620,veuf,2.5068201193520885,0.12,314.0,651.83,500.0,0,0,1
30,172.2,58.9,oui,0,Occitanie,oui,604,veuf,2.5068201193520885,0.61,574.7797217537943,5000.0,500.0,0,1,1
44,178.7,70.3,non,1,Île-de-France,oui,3412,célibataire,2.5068201193520885,0.62,574.7797217537943,10000.0,6462.707876207452,0,1,1
36,178.4,57.2,oui,3,Normandie,non,3080,veuf,2.0,0.77,343.0,1011.31,8602.281314319243,0,0,0
30,172.2,59.6,oui,3,Île-de-France,oui,1872,veuf,2.0,0.0,574.7797217537943,5000.0,20762.04763200653,0,1,0
74,171.8,96.0,oui,0,Hauts-de-France,oui,4098,veuf,2.5068201193520885,0.01,574.7797217537943,5306.473283539622,500.0,1,1,1
39,178.0,77.3,non,0,Auvergne-Rhône-Alpes,non,4170,divorcé,5.0,0.29,574.7797217537943,840.6,500.0,0,1,0
34,182.0,54.6,non,4,Occitanie,non,2051,marié,2.5068201193520885,0.99,765.0,679.75,6516.240427566106,0,0,1
73,169.0,59.4,oui,1,Île-de-France,non,1724,célibataire,2.0,0.36,574.7797217537943,878.32,19946.552490422822,0,1,0
65,196.0,92.0,oui,0,Hauts-de-France,oui,2747,célibataire,2.5068201193520885,0.09,456.0,10000.0,500.0,0,0,1
50,176.5,75.0,non,1,Occitanie,non,2927,divorcé,2.5068201193520885,0.7,574.7797217537943,1648.05,500.0,0,1,1
45,185.7,88.8,oui,2,Bretagne,oui,3213,célibataire,2.5068201193520885,0.16,747.0,507.96,18364.33868623308,0,0,1
24,153.5,70.4,non,2,Normandie,oui,664,veuf,2.5068201193520885,0.83,473.0,5000.0,500.0,0,0,1
75,163.0,57.5,non,3,Normandie,non,2919,marié,2.5068201193520885,0.8,574.7797217537943,10000.0,500.0,0,1,1
24,169.2,86.6,non,3,Île-de-France,oui,2245,veuf,2.5068201193520885,0.37,490.0,10000.0,500.0,0,0,1
26,180.1,50.2,non,0,Normandie,oui,3441,veuf,2.5068201193520885,0.3,684.0,5000.0,500.0,0,0,1
41,168.1,94.3,non,3,Normandie,oui,3470,célibataire,3.0,0.25,574.7797217537943,5306.473283539622,500.0,1,1,0
25,157.7,72.3,non,0,Hauts-de-France,oui,500,veuf,2.0,0.14,574.7797217537943,724.43,500.0,0,1,0
56,169.8,72.5,non,3,Île-de-France,non,4756,veuf,2.5068201193520885,0.92,574.7797217537943,594.3,22304.853953307076,0,1,1
33,174.9,74.0,non,0,Normandie,non,792,veuf,5.0,0.3,574.7797217537943,537.57,5199.849124906785,0,1,0
73,164.7,62.7,oui,3,Provence-Alpes-Côte d’Azur,oui,5556,divorcé,2.5068201193520885,0.45,574.7797217537943,5306.473283539622,28675.448682634997,1,1,1
37,198.5,73.6,non,4,Normandie,oui,1377,veuf,2.5068201193520885,0.23,464.0,5000.0,7165.531163392026,0,0,1
48,159.5,69.8,non,3,Île-de-France,non,1809,veuf,4.0,0.77,574.7797217537943,10000.0,500.0,0,1,0
69,163.7,82.4,non,3,Normandie,non,2699,célibataire,2.0,0.79,440.0,10000.0,500.0,0,0,0
21,180.1,63.6,oui,1,Occitanie,non,3223,veuf,3.0,0.81,574.7797217537943,5000.0,25378.19946511641,0,1,0
45,184.5,73.9,non,2,Occitanie,non,991,marié,1.0,0.27,574.7797217537943,10000.0,4510.160307914433,0,1,0
41,170.6,47.0,oui,2,Auvergne-Rhône-Alpes,non,2069,divorcé,1.0,0.91,814.0,599.31,30999.59833753261,0,0,0
37,168.9,74.8,oui,3,Auvergne-Rhône-Alpes,oui,1973,divorcé,2.5068201193520885,0.08,583.0,5000.0,500.0,0,0,1
20,183.6,73.6,oui,1,Hauts-de-France,non,2015,veuf,2.5068201193520885,0.01,685.0,5000.0,11431.716089092934,0,0,1
42,173.4,52.0,oui,1,Bretagne,non,2722,célibataire,2.0,0.79,574.7797217537943,962.23,4423.613159867824,0,1,0
35,159.5,83.4,oui,2,Corse,oui,500,divorcé,3.0,0.97,574.7797217537943,5000.0,500.0,0,1,0
66,156.9,42.8,oui,4,Corse,non,500,divorcé,2.0,0.11,758.0,745.94,500.0,0,0,0
74,166.4,51.4,oui,0,Normandie,non,2712,divorcé,2.5068201193520885,0.19,626.0,1289.25,500.0,0,0,1
22,176.6,80.0,oui,4,Normandie,oui,2440,célibataire,2.5068201193520885,0.21,746.0,10000.0,500.0,0,0,1
46,182.2,70.8,non,2,Auvergne-Rhône-Alpes,non,3370,veuf,2.5068201193520885,0.47,574.7797217537943,5000.0,9167.02506709599,0,1,1
37,172.9,72.1,oui,0,Occitanie,oui,2729,divorcé,5.0,0.18,534.0,730.0,500.0,0,0,0
34,166.4,64.5,non,4,Corse,non,2950,célibataire,0.0,0.62,421.0,5306.473283539622,23054.47464501352,1,0,0
55,179.5,51.3,non,1,Hauts-de-France,oui,2673,veuf,2.5068201193520885,0.03,574.7797217537943,447.74,500.0,0,1,1
56,170.7,88.8,non,2,Auvergne-Rhône-Alpes,oui,4040,marié,2.5068201193520885,0.23,757.0,5000.0,16353.172023205609,0,0,1
70,166.3,62.7,oui,1,Normandie,non,2583,divorcé,2.5068201193520885,0.71,828.0,5000.0,20998.787276301944,0,0,1
44,191.6,87.1,non,3,Normandie,non,4862,veuf,5.0,0.27,574.7797217537943,889.95,500.0,0,1,0
54,164.7,57.2,non,3,Provence-Alpes-Côte d’Azur,oui,2967,veuf,3.0,0.8,574.7797217537943,5306.473283539622,15609.119283184742,1,1,0
72,166.1,67.6,non,1,Occitanie,non,4075,divorcé,2.5068201193520885,0.39,574.7797217537943,10000.0,2036.6626313428008,0,1,1
21,157.6,71.9,non,1,Corse,non,2363,veuf,0.0,0.12,411.0,5306.473283539622,8496.026611697731,1,0,0
74,177.3,44.4,oui,2,Auvergne-Rhône-Alpes,non,1529,veuf,2.5068201193520885,0.6,574.7797217537943,5306.473283539622,500.0,1,1,1
20,164.7,74.2,non,2,Île-de-France,oui,2702,célibataire,2.5068201193520885,0.51,574.7797217537943,5306.473283539622,8653.87723597233,1,1,1
63,173.7,58.1,non,0,Auvergne-Rhône-Alpes,oui,3465,célibataire,4.0,0.07,431.0,5000.0,9149.161763578935,0,0,0
33,178.7,76.6,non,0,Corse,oui,500,veuf,2.0,0.01,574.7797217537943,5000.0,500.0,0,1,0
29,168.6,81.5,oui,4,Normandie,non,2991,divorcé,1.0,0.19,574.7797217537943,5306.473283539622,2939.245569922148,1,1,0
23,146.5,55.7,non,4,Normandie,oui,3117,veuf,2.5068201193520885,0.06,404.0,10000.0,15926.881690670398,0,0,1
71,169.6,87.2,non,4,Provence-Alpes-Côte d’Azur,oui,4260,veuf,2.5068201193520885,0.26,574.7797217537943,5306.473283539622,27972.973830461804,1,1,1
40,165.8,74.6,oui,2,Bretagne,non,2347,célibataire,2.0,0.48,574.7797217537943,5000.0,22072.18711668109,0,1,0
19,157.2,66.5,non,3,Bretagne,oui,3387,marié,5.0,0.95,636.0,5306.473283539622,6495.263182286487,1,0,0
66,160.0,53.9,non,2,Auvergne-Rhône-Alpes,non,3596,veuf,1.0,0.78,828.0,5000.0,20388.336637106466,0,0,0
24,160.0,55.5,non,4,Occitanie,oui,1804,veuf,3.0,0.06,574.7797217537943,10000.0,2458.09129232636,0,1,0
29,174.7,77.1,non,1,Auvergne-Rhône-Alpes,non,2014,veuf,2.5068201193520885,0.7,825.0,5306.473283539622,500.0,1,0,1
61,165.1,83.3,oui,1,Île-de-France,oui,3038,veuf,5.0,0.94,338.0,5000.0,500.0,0,0,0
68,164.2,70.9,non,4,Corse,oui,3759,célibataire,2.5068201193520885,0.29,807.0,1254.95,500.0,0,0,1
40,156.9,73.3,oui,0,Auvergne-Rhône-Alpes,oui,2038,veuf,2.5068201193520885,0.29,574.7797217537943,10000.0,500.0,0,1,1
29,170.6,78.8,oui,1,Provence-Alpes-Côte d’Azur,oui,1253,divorcé,2.5068201193520885,0.37,545.0,5306.473283539622,500.0,1,0,1
69,179.0,50.9,non,1,Occitanie,non,1625,divorcé,2.5068201193520885,0.62,763.0,5306.473283539622,500.0,1,0,1
26,183.0,64.0,non,1,Bretagne,oui,2989,veuf,2.0,0.16,444.0,5306.473283539622,500.0,1,0,0
56,168.3,62.3,non,4,Auvergne-Rhône-Alpes,oui,928,marié,2.0,0.94,308.0,10000.0,500.0,0,0,0
23,162.3,67.8,oui,0,Provence-Alpes-Côte d’Azur,oui,4731,veuf,1.0,0.07,704.0,10000.0,500.0,0,0,0
72,168.3,57.8,oui,1,Provence-Alpes-Côte d’Azur,non,1592,divorcé,2.0,0.32,574.7797217537943,5000.0,33117.15433571829,0,1,0
67,171.8,58.6,oui,4,Bretagne,non,4392,marié,2.5068201193520885,0.39,610.0,5306.473283539622,34716.98941518443,1,0,1
19,139.6,57.7,oui,0,Hauts-de-France,non,3262,veuf,2.5068201193520885,0.86,467.0,10000.0,12988.959556210088,0,0,1
73,171.9,75.7,oui,4,Île-de-France,oui,1782,veuf,2.5068201193520885,0.9,574.7797217537943,5000.0,500.0,0,1,1
35,157.8,68.5,non,0,Auvergne-Rhône-Alpes,non,3525,célibataire,0.0,0.43,574.7797217537943,5306.473283539622,20416.016791226237,1,1,0
46,147.2,52.9,oui,3,Île-de-France,non,3237,veuf,2.5068201193520885,0.28,345.0,5000.0,30907.88054290951,0,0,1
44,162.6,108.7,non,3,Provence-Alpes-Côte d’Azur,non,2584,veuf,2.5068201193520885,0.49,574.7797217537943,5306.473283539622,6022.74830183766,1,1,1
29,193.3,56.3,oui,4,Corse,oui,3332,veuf,3.0,0.91,574.7797217537943,10000.0,500.0,0,1,0
72,161.6,66.6,oui,1,Corse,oui,1279,veuf,2.5068201193520885,0.93,574.7797217537943,5306.473283539622,500.0,1,1,1
21,163.1,83.5,non,1,Corse,oui,888,marié,5.0,0.26,321.0,5306.473283539622,500.0,1,0,0
18,159.3,54.0,oui,4,Occitanie,oui,2507,célibataire,2.0,0.89,574.7797217537943,817.07,7527.558643740455,0,1,0
41,175.6,73.1,oui,0,Provence-Alpes-Côte d’Azur,non,1974,veuf,2.5068201193520885,0.5,849.0,10000.0,16092.509136455785,0,0,1
48,199.6,76.2,oui,4,Provence-Alpes-Côte d’Azur,oui,2354,marié,2.0,0.8,574.7797217537943,930.9,25908.78105706377,0,1,0
35,157.2,79.8,non,3,Normandie,oui,2043,veuf,2.5068201193520885,0.43,574.7797217537943,10000.0,17413.235878822386,0,1,1
48,160.4,59.3,oui,0,Corse,non,4093,veuf,2.5068201193520885,0.04,574.7797217537943,5000.0,11492.403114334946,0,1,1
36,163.9,75.9,non,4,Auvergne-Rhône-Alpes,non,1959,célibataire,2.0,0.31,503.0,5000.0,24712.688515799684,0,0,0
54,160.0,74.8,oui,0,Hauts-de-France,non,1691,veuf,1.0,0.09,574.7797217537943,546.07,15474.439470321462,0,1,0
29,177.7,58.2,oui,2,Hauts-de-France,oui,1350,marié,1.0,0.7,574.7797217537943,984.88,11731.358713252352,0,1,0
42,170.8,68.7,oui,3,Bretagne,non,2781,veuf,2.5068201193520885,0.52,528.0,10000.0,5716.57913222372,0,0,1
47,168.3,64.7,oui,2,Occitanie,oui,1589,célibataire,2.5068201193520885,0.25,574.7797217537943,5306.473283539622,500.0,1,1,1
51,178.8,72.8,oui,3,Île-de-France,oui,2042,veuf,2.0,0.29,574.7797217537943,10000.0,15140.635585350146,0,1,0
22,173.0,83.7,non,3,Hauts-de-France,non,4383,marié,3.0,0.72,574.7797217537943,1046.78,21485.436418840876,0,1,0
63,162.9,52.5,oui,3,Île-de-France,non,1361,veuf,2.5068201193520885,0.62,574.7797217537943,10000.0,26648.608707385934,0,1,1
22,161.2,78.4,non,4,Normandie,oui,3627,veuf,2.5068201193520885,0.1,574.7797217537943,5000.0,13545.311628245514,0,1,1
43,173.6,67.5,non,2,Normandie,non,2953,veuf,2.5068201193520885,0.29,763.0,921.5,3285.5288771457863,0,0,1
72,160.6,70.9,oui,0,Hauts-de-France,non,966,veuf,2.5068201193520885,0.89,678.0,5306.473283539622,500.0,1,0,1
53,170.4,86.7,oui,2,Occitanie,oui,2020,marié,2.5068201193520885,0.36,574.7797217537943,563.02,9402.862548316452,0,1,1
64,164.4,56.9,oui,4,Provence-Alpes-Côte d’Azur,oui,2363,veuf,2.5068201193520885,0.72,574.7797217537943,916.59,4597.682681085813,0,1,1
74,186.0,75.2,oui,2,Normandie,oui,2044,marié,2.5068201193520885,0.3,574.7797217537943,5306.473283539622,500.0,1,1,1
63,165.9,47.3,oui,4,Normandie,oui,2808,veuf,0.0,0.14,574.7797217537943,5306.473283539622,4148.206421357786,1,1,0
19,168.1,44.9,non,1,Île-de-France,oui,500,veuf,2.5068201193520885,0.89,574.7797217537943,10000.0,500.0,0,1,1
59,169.4,56.5,non,3,Corse,non,1691,marié,2.0,0.47,574.7797217537943,5000.0,18013.777488104493,0,1,0
21,165.3,64.0,oui,1,Auvergne-Rhône-Alpes,non,2116,marié,2.5068201193520885,0.85,582.0,10000.0,500.0,0,0,1
52,159.6,67.5,non,4,Bretagne,non,2213,veuf,2.0,0.64,574.7797217537943,5000.0,16340.941991719255,0,1,0
70,177.5,80.1,non,1,Occitanie,oui,808,célibataire,2.0,0.04,574.7797217537943,5306.473283539622,500.0,1,1,0
64,178.5,58.1,non,0,Provence-Alpes-Côte d’Azur,non,2618,veuf,5.0,0.82,303.0,825.76,16168.796751332022,0,0,0
26,164.5,90.3,non,1,Auvergne-Rhône-Alpes,oui,908,célibataire,2.5068201193520885,0.21,494.0,10000.0,12227.544154842875,0,0,1
34,156.6,73.0,non,4,Bretagne,non,1890,veuf,5.0,0.52,794.0,5000.0,500.0,0,0,0
22,176.8,80.5,oui,2,Occitanie,non,2664,divorcé,2.5068201193520885,0.59,574.7797217537943,821.73,500.0,0,1,1
34,161.2,53.8,non,1,Occitanie,oui,3399,célibataire,2.5068201193520885,0.61,574.7797217537943,5000.0,500.0,0,1,1
63,167.3,54.9,oui,3,Hauts-de-France,oui,1266,marié,2.5068201193520885,0.48,602.0,10000.0,12718.854535647784,0,0,1
70,163.3,60.0,oui,3,Hauts-de-France,oui,834,veuf,2.5068201193520885,0.6,574.7797217537943,5000.0,500.0,0,1,1
68,181.0,97.7,oui,2,Provence-Alpes-Côte d’Azur,non,2429,veuf,0.0,0.5,379.0,888.52,500.0,0,0,0
73,171.1,78.2,oui,2,Auvergne-Rhône-Alpes,oui,1347,marié,2.5068201193520885,0.01,574.7797217537943,897.17,4202.673165956833,0,1,1
21,175.7,70.9,oui,4,Bretagne,non,1223,marié,2.5068201193520885,0.48,457.0,5000.0,3979.091088765719,0,0,1
74,178.1,86.1,oui,3,Normandie,oui,2901,marié,0.0,0.1,611.0,5000.0,25477.54989779544,0,0,0
63,170.9,62.7,oui,3,Île-de-France,oui,3259,veuf,0.0,0.88,638.0,538.74,27494.173191055965,0,0,0
63,182.3,78.3,non,1,Île-de-France,non,2282,veuf,1.0,0.93,574.7797217537943,907.52,500.0,0,1,0
29,155.7,72.7,oui,3,Île-de-France,non,2504,célibataire,1.0,0.68,574.7797217537943,5000.0,4446.924778596131,0,1,0
69,173.2,58.8,oui,2,Auvergne-Rhône-Alpes,oui,1651,veuf,5.0,0.9,515.0,1022.16,500.0,0,0,0
22,171.5,59.4,non,2,Île-de-France,non,3211,veuf,5.0,0.65,315.0,5000.0,10236.036218544215,0,0,0
22,167.5,66.7,oui,3,Normandie,oui,2940,veuf,4.0,0.64,668.0,10000.0,28500.22308466452,0,0,0
65,170.7,64.8,oui,3,Corse,oui,1990,marié,4.0,0.07,408.0,5000.0,500.0,0,0,0
50,175.3,70.9,non,2,Corse,oui,4448,veuf,3.0,0.92,377.0,5306.473283539622,500.0,1,0,0
63,169.6,53.6,oui,1,Occitanie,non,1960,marié,1.0,0.11,574.7797217537943,5000.0,500.0,0,1,0
52,172.2,73.2,non,3,Hauts-de-France,non,2003,veuf,0.0,0.09,574.7797217537943,5306.473283539622,20406.55411346553,1,1,0
74,192.4,59.4,oui,3,Normandie,non,2449,divorcé,2.5068201193520885,0.45,737.0,10000.0,19231.17120496328,0,0,1
23,159.4,70.0,oui,1,Hauts-de-France,non,4392,célibataire,2.5068201193520885,0.02,574.7797217537943,5306.473283539622,18260.82799853657,1,1,1
34,178.7,78.5,oui,2,Corse,oui,3583,divorcé,4.0,0.76,574.7797217537943,5000.0,5851.594208841157,0,1,0
36,158.7,71.1,non,0,Corse,non,1254,divorcé,2.0,0.03,575.0,10000.0,2597.221295642853,0,0,0
47,180.1,60.0,oui,1,Hauts-de-France,non,4039,veuf,2.5068201193520885,0.02,574.7797217537943,5306.473283539622,500.0,1,1,1
71,169.5,64.8,oui,4,Auvergne-Rhône-Alpes,oui,2158,célibataire,3.0,0.85,655.0,1045.03,23951.23952617748,0,0,0
69,182.6,73.9,oui,2,Île-de-France,non,621,divorcé,2.5068201193520885,0.65,578.0,1431.46,30844.62792076681,0,0,1
66,161.9,83.8,oui,4,Hauts-de-France,oui,500,veuf,2.5068201193520885,0.74,841.0,724.69,500.0,0,0,1
34,164.5,78.0,oui,1,Bretagne,non,878,marié,2.5068201193520885,0.72,574.7797217537943,10000.0,500.0,0,1,1
42,166.7,54.2,oui,0,Auvergne-Rhône-Alpes,oui,2778,veuf,2.5068201193520885,0.97,432.0,5306.473283539622,5530.63439238481,1,0,1
19,164.8,80.7,oui,4,Hauts-de-France,non,893,veuf,2.5068201193520885,0.6,574.7797217537943,10000.0,28403.00267582178,0,1,1
55,173.0,82.6,non,0,Normandie,non,2243,marié,0.0,0.35,398.0,5306.473283539622,500.0,1,0,0
51,160.9,59.2,non,2,Hauts-de-France,non,3530,veuf,2.5068201193520885,0.78,574.7797217537943,5306.473283539622,23268.34835932517,1,1,1
44,174.3,73.1,non,3,Bretagne,non,1770,marié,2.5068201193520885,0.63,574.7797217537943,5000.0,7781.638567297831,0,1,1
48,166.0,94.8,non,0,Occitanie,oui,2359,veuf,4.0,0.19,587.0,5000.0,500.0,0,0,0
47,179.8,53.8,oui,0,Normandie,oui,1836,veuf,2.5068201193520885,0.51,574.7797217537943,10000.0,500.0,0,1,1
47,177.3,86.7,oui,4,Occitanie,oui,3052,veuf,2.5068201193520885,0.32,574.7797217537943,5306.473283539622,20377.70357218457,1,1,1
51,165.2,95.4,oui,2,Normandie,oui,3330,veuf,2.5068201193520885,0.08,574.7797217537943,10000.0,500.0,0,1,1
65,148.9,72.0,non,3,Île-de-France,oui,4012,célibataire,0.0,0.51,743.0,5306.473283539622,1235.9697866294102,1,0,0
51,178.1,78.1,non,2,Normandie,non,3254,veuf,3.0,0.35,423.0,5000.0,500.0,0,0,0
34,169.6,90.7,non,4,Auvergne-Rhône-Alpes,oui,2506,célibataire,5.0,0.6,574.7797217537943,497.47,500.0,0,1,0
38,159.1,98.5,non,3,Auvergne-Rhône-Alpes,oui,2319,célibataire,2.5068201193520885,0.76,654.0,10000.0,24537.675846914724,0,0,1
72,167.2,83.6,oui,1,Occitanie,oui,1253,veuf,2.5068201193520885,0.81,574.7797217537943,5000.0,500.0,0,1,1
34,166.5,88.1,non,1,Occitanie,non,3686,marié,2.0,0.53,461.0,5306.473283539622,15687.769693940138,1,0,0
24,183.6,73.8,non,0,Île-de-France,non,2594,veuf,1.0,0.35,574.7797217537943,10000.0,500.0,0,1,0
27,173.3,77.2,oui,2,Normandie,non,4157,célibataire,2.5068201193520885,0.79,574.7797217537943,10000.0,5786.847933137414,0,1,1
42,183.9,86.5,non,4,Corse,non,2197,célibataire,2.5068201193520885,0.69,574.7797217537943,1025.97,500.0,0,1,1
61,161.8,85.5,oui,3,Corse,oui,1512,divorcé,4.0,0.16,574.7797217537943,5306.473283539622,9638.906300789704,1,1,0
31,183.3,51.0,oui,2,Bretagne,oui,1596,divorcé,2.5068201193520885,0.76,574.7797217537943,5306.473283539622,12325.107883589792,1,1,1
67,182.1,64.4,non,2,Hauts-de-France,oui,2213,célibataire,2.0,0.68,588.0,534.59,500.0,0,0,0
30,160.5,86.6,non,4,Corse,non,3715,veuf,2.0,0.6,574.7797217537943,5306.473283539622,500.0,1,1,0
54,166.2,73.6,non,3,Hauts-de-France,non,1499,divorcé,2.5068201193520885,0.13,835.0,5306.473283539622,2304.269654223353,1,0,1
61,175.1,80.7,oui,1,Corse,non,3674,divorcé,0.0,0.09,574.7797217537943,5000.0,500.0,0,1,0
21,164.1,66.5,oui,1,Auvergne-Rhône-Alpes,non,3682,divorcé,3.0,0.48,820.0,5000.0,2022.6292284541191,0,0,0
26,159.6,91.4,non,0,Corse,oui,950,divorcé,2.0,0.34,574.7797217537943,5306.473283539622,500.0,1,1,0
41,178.5,66.4,oui,4,Auvergne-Rhône-Alpes,non,3344,veuf,2.5068201193520885,0.85,574.7797217537943,670.79,45623.54352233729,0,1,1
57,172.5,69.3,oui,1,Auvergne-Rhône-Alpes,non,3828,célibataire,3.0,0.5,574.7797217537943,10000.0,16096.0784637393,0,1,0
53,182.6,67.5,oui,3,Hauts-de-France,non,3829,veuf,3.0,0.75,574.7797217537943,5306.473283539622,22860.58267201528,1,1,0
66,176.0,83.8,oui,3,Bretagne,oui,1210,célibataire,2.5068201193520885,0.04,574.7797217537943,5306.473283539622,30220.303288876687,1,1,1
41,165.2,85.6,oui,2,Corse,non,3259,divorcé,2.5068201193520885,0.56,574.7797217537943,692.24,11569.201915445068,0,1,1
38,163.0,74.6,non,0,Hauts-de-France,oui,2833,divorcé,1.0,0.79,777.0,5306.473283539622,500.0,1,0,0
56,182.0,74.4,oui,3,Bretagne,oui,2767,veuf,2.5068201193520885,0.46,574.7797217537943,1230.18,18943.054956473254,0,1,1
19,176.9,59.3,non,2,Occitanie,oui,2299,célibataire,2.0,0.2,808.0,5000.0,500.0,0,0,0
45,177.7,70.5,oui,1,Bretagne,non,2253,célibataire,0.0,0.4,423.0,5000.0,5118.288245529029,0,0,0
28,161.4,70.0,oui,2,Provence-Alpes-Côte d’Azur,non,3046,veuf,2.5068201193520885,0.21,473.0,5000.0,22568.534187056044,0,0,1
71,169.4,92.8,oui,4,Occitanie,oui,2719,marié,0.0,0.79,393.0,5306.473283539622,500.0,1,0,0
73,162.6,70.8,oui,3,Île-de-France,non,1715,marié,1.0,0.43,574.7797217537943,847.0,19565.423411422333,0,1,0
49,177.4,66.4,oui,1,Normandie,non,2503,veuf,2.0,0.11,574.7797217537943,1024.32,8456.365804927487,0,1,0
43,176.7,75.9,non,3,Provence-Alpes-Côte d’Azur,non,621,divorcé,2.5068201193520885,0.24,574.7797217537943,5306.473283539622,500.0,1,1,1
36,156.3,77.2,non,0,Bretagne,non,1711,veuf,0.0,0.15,574.7797217537943,597.27,500.0,0,1,0
36,170.7,75.6,oui,0,Hauts-de-France,non,1552,veuf,2.5068201193520885,0.69,574.7797217537943,5306.473283539622,500.0,1,1,1
73,165.3,49.8,oui,1,Bretagne,non,3580,veuf,3.0,0.76,574.7797217537943,5306.473283539622,500.0,1,1,0
75,162.5,62.2,non,2,Île-de-France,non,2231,divorcé,4.0,0.79,574.7797217537943,5306.473283539622,500.0,1,1,0
22,170.7,77.3,non,2,Occitanie,non,3799,veuf,2.5068201193520885,0.81,574.7797217537943,1296.45,16174.32499390687,0,1,1
23,164.3,55.2,oui,0,Corse,non,500,marié,2.5068201193520885,0.11,574.7797217537943,1050.31,500.0,0,1,1
65,168.4,74.1,oui,3,Auvergne-Rhône-Alpes,oui,1545,veuf,2.5068201193520885,0.03,574.7797217537943,5000.0,8207.387837169206,0,1,1
30,173.8,62.2,oui,2,Corse,oui,1968,veuf,2.5068201193520885,0.55,574.7797217537943,10000.0,500.0,0,1,1
